"ride_id","service_start_to_end","diff_request_accept","diff_accept_pickup","diff_accept_cancel","diff_dropoff_pay"
"3372764","94.00","8.00","11.00","","0.00"
"3372786","46.00","8.00","2.00","","0.00"
"3372798","76.00","3.00","10.00","","0.00"
"3372833","34.00","6.00","4.00","","0.00"
"3372843","56.00","6.00","15.00","","0.00"
"3372873","100.00","9.00","4.00","","0.00"
"3372883","51.00","3.00","15.00","","0.00"
"3372886","60.00","10.00","5.00","","0.00"
"3372891","103.00","5.00","11.00","","0.00"
"3372895","55.00","3.00","8.00","","0.00"
"3372898","84.00","2.00","7.00","","0.00"
"3372913","66.00","4.00","5.00","","0.00"
"3372922","94.00","8.00","5.00","","0.00"
"3372956","27.00","5.00","2.00","","0.00"
"3372966","29.00","2.00","4.00","","0.00"
"3372982","39.00","3.00","8.00","","0.00"
"3373000","52.00","6.00","8.00","","0.00"
"3373008","50.00","2.00","9.00","","0.00"
"3373012","54.00","8.00","13.00","","0.00"
"3373048","94.00","9.00","3.00","","0.00"
"3373053","95.00","9.00","12.00","","0.00"
"3373057","91.00","4.00","14.00","","0.00"
"3373061","90.00","10.00","8.00","","0.00"
"3373109","65.00","7.00","10.00","","0.00"
"3373111","64.00","9.00","13.00","","0.00"
"3373119","64.00","8.00","9.00","","0.00"
"3373123","100.00","2.00","11.00","","0.00"
"3373139","56.00","7.00","3.00","","0.00"
"3373156","43.00","4.00","2.00","","0.00"
"3373159","78.00","3.00","11.00","","0.00"
"3373185","35.00","8.00","5.00","","0.00"
"3373197","38.00","3.00","9.00","","0.00"
"3373198","50.00","8.00","5.00","","0.00"
"3373201","87.00","2.00","14.00","","0.00"
"3373205","100.00","7.00","6.00","","0.00"
"3373211","42.00","9.00","2.00","","0.00"
"3373213","47.00","3.00","9.00","","0.00"
"3373224","91.00","4.00","9.00","","0.00"
"3373264","72.00","5.00","4.00","","0.00"
"3373267","54.00","8.00","10.00","","0.00"
"3373275","84.00","2.00","13.00","","0.00"
"3373293","31.00","7.00","4.00","","0.00"
"3373312","68.00","10.00","10.00","","0.00"
"3373314","90.00","5.00","4.00","","0.00"
"3373319","106.00","5.00","12.00","","0.00"
"3373330","88.00","9.00","10.00","","0.00"
"3373340","76.00","5.00","14.00","","0.00"
"3373356","83.00","7.00","9.00","","0.00"
"3373361","83.00","5.00","14.00","","0.00"
"3373377","78.00","4.00","2.00","","0.00"
"3373394","48.00","3.00","12.00","","0.00"
"3373403","39.00","7.00","14.00","","0.00"
"3373418","75.00","9.00","14.00","","0.00"
"3373432","85.00","9.00","2.00","","0.00"
"3373435","90.00","10.00","11.00","","0.00"
"3373445","92.00","9.00","13.00","","0.00"
"3373455","84.00","7.00","2.00","","0.00"
"3373462","52.00","7.00","3.00","","0.00"
"3373475","65.00","10.00","3.00","","0.00"
"3373488","38.00","5.00","5.00","","0.00"
"3373500","87.00","3.00","4.00","","0.00"
"3373521","46.00","7.00","6.00","","0.00"
"3373569","89.00","8.00","5.00","","0.00"
"3373573","108.00","4.00","15.00","","0.00"
"3373574","83.00","9.00","3.00","","0.00"
"3373591","72.00","10.00","9.00","","0.00"
"3373604","92.00","2.00","8.00","","0.00"
"3373632","78.00","3.00","14.00","","0.00"
"3373636","50.00","10.00","8.00","","0.00"
"3373662","46.00","9.00","13.00","","0.00"
"3373664","44.00","5.00","8.00","","0.00"
"3373675","46.00","6.00","6.00","","0.00"
"3373694","52.00","2.00","10.00","","0.00"
"3373708","74.00","8.00","4.00","","0.00"
"3373730","67.00","3.00","14.00","","0.00"
"3373739","103.00","7.00","11.00","","0.00"
"3373755","94.00","2.00","13.00","","0.00"
"3373771","79.00","4.00","9.00","","0.00"
"3373860","42.00","8.00","12.00","","0.00"
"3373886","46.00","5.00","12.00","","0.00"
"3373945","91.00","5.00","7.00","","0.00"
"3373965","64.00","5.00","2.00","","0.00"
"3374032","55.00","8.00","3.00","","0.00"
"3374033","49.00","8.00","5.00","","0.00"
"3374034","83.00","8.00","12.00","","0.00"
"3374041","92.00","8.00","12.00","","0.00"
"3374069","28.00","5.00","7.00","","0.00"
"3374075","62.00","5.00","6.00","","0.00"
"3374077","26.00","7.00","2.00","","0.00"
"3374094","93.00","3.00","3.00","","0.00"
"3374121","97.00","4.00","3.00","","0.00"
"3374138","52.00","10.00","3.00","","0.00"
"3374141","85.00","7.00","10.00","","0.00"
"3374145","41.00","6.00","2.00","","0.00"
"3374149","77.00","9.00","8.00","","0.00"
"3374157","77.00","6.00","9.00","","0.00"
"3374168","93.00","8.00","11.00","","0.00"
"3374172","114.00","10.00","14.00","","0.00"
"3374175","111.00","6.00","15.00","","0.00"
"3374192","50.00","4.00","14.00","","0.00"
"3374197","81.00","7.00","13.00","","0.00"
"3374210","105.00","8.00","8.00","","0.00"
"3374228","67.00","2.00","9.00","","0.00"
"3374236","58.00","7.00","5.00","","0.00"
"3374247","93.00","10.00","7.00","","0.00"
"3374249","39.00","2.00","11.00","","0.00"
"3374251","85.00","6.00","3.00","","0.00"
"3374260","85.00","10.00","11.00","","0.00"
"3374271","42.00","7.00","2.00","","0.00"
"3374275","50.00","7.00","12.00","","0.00"
"3374276","26.00","4.00","2.00","","0.00"
"3374285","47.00","5.00","14.00","","0.00"
"3374301","66.00","9.00","4.00","","0.00"
"3374323","29.00","4.00","3.00","","0.00"
"3374330","93.00","8.00","10.00","","0.00"
"3374332","79.00","9.00","8.00","","0.00"
"3374338","54.00","10.00","4.00","","0.00"
"3374350","70.00","6.00","8.00","","0.00"
"3374363","84.00","2.00","9.00","","0.00"
"3374364","70.00","2.00","14.00","","0.00"
"3374374","68.00","5.00","3.00","","0.00"
"3374391","101.00","6.00","9.00","","0.00"
"3374394","85.00","4.00","8.00","","0.00"
"3374395","76.00","3.00","12.00","","0.00"
"3374399","97.00","6.00","15.00","","0.00"
"3374402","77.00","5.00","2.00","","0.00"
"3374410","45.00","9.00","5.00","","0.00"
"3374424","96.00","9.00","14.00","","0.00"
"3374439","92.00","5.00","9.00","","0.00"
"3374466","58.00","5.00","3.00","","0.00"
"3374472","30.00","2.00","6.00","","0.00"
"3374474","99.00","9.00","6.00","","0.00"
"3374475","29.00","8.00","2.00","","0.00"
"3374476","40.00","8.00","3.00","","0.00"
"3374503","38.00","5.00","14.00","","0.00"
"3374525","70.00","5.00","6.00","","0.00"
"3374538","43.00","2.00","11.00","","0.00"
"3374539","81.00","9.00","14.00","","0.00"
"3374544","102.00","6.00","10.00","","0.00"
"3374574","41.00","10.00","8.00","","0.00"
"3374631","88.00","7.00","7.00","","0.00"
"3374662","31.00","7.00","7.00","","0.00"
"3374664","92.00","5.00","10.00","","0.00"
"3374669","35.00","2.00","9.00","","0.00"
"3374671","68.00","2.00","3.00","","0.00"
"3374696","72.00","10.00","10.00","","0.00"
"3374698","47.00","4.00","4.00","","0.00"
"3374711","32.00","3.00","13.00","","0.00"
"3374732","87.00","5.00","13.00","","0.00"
"3374733","38.00","4.00","12.00","","0.00"
"3374737","52.00","9.00","6.00","","0.00"
"3374745","73.00","3.00","10.00","","0.00"
"3374752","95.00","8.00","11.00","","0.00"
"3374773","50.00","9.00","14.00","","0.00"
"3374790","81.00","4.00","15.00","","0.00"
"3374804","96.00","4.00","5.00","","0.00"
"3374808","55.00","7.00","14.00","","0.00"
"3374825","71.00","4.00","9.00","","0.00"
"3374850","80.00","4.00","6.00","","0.00"
"3374854","31.00","4.00","8.00","","0.00"
"3374866","94.00","8.00","11.00","","0.00"
"3374898","85.00","2.00","11.00","","0.00"
"3374922","91.00","2.00","8.00","","0.00"
"3374928","70.00","4.00","10.00","","0.00"
"3374948","30.00","2.00","4.00","","0.00"
"3374957","83.00","7.00","6.00","","0.00"
"3374965","36.00","8.00","5.00","","0.00"
"3374993","95.00","3.00","13.00","","0.00"
"3374995","97.00","4.00","10.00","","0.00"
"3374998","93.00","7.00","14.00","","0.00"
"3375002","70.00","7.00","10.00","","0.00"
"3375020","35.00","7.00","10.00","","0.00"
"3375057","93.00","6.00","3.00","","0.00"
"3375074","75.00","7.00","4.00","","0.00"
"3375096","104.00","5.00","14.00","","0.00"
"3375097","49.00","3.00","12.00","","0.00"
"3375099","106.00","7.00","13.00","","0.00"
"3375116","93.00","10.00","3.00","","0.00"
"3375119","66.00","8.00","7.00","","0.00"
"3375129","77.00","2.00","6.00","","0.00"
"3375145","49.00","7.00","9.00","","0.00"
"3375150","53.00","6.00","2.00","","0.00"
"3375181","39.00","8.00","10.00","","0.00"
"3375231","77.00","8.00","14.00","","0.00"
"3375236","59.00","3.00","14.00","","0.00"
"3375272","36.00","8.00","11.00","","0.00"
"3375274","41.00","10.00","2.00","","0.00"
"3375282","80.00","8.00","5.00","","0.00"
"3375305","71.00","3.00","15.00","","0.00"
"3375311","107.00","5.00","12.00","","0.00"
"3375326","54.00","10.00","3.00","","0.00"
"3375339","85.00","6.00","9.00","","0.00"
"3375370","84.00","7.00","8.00","","0.00"
"3375378","58.00","2.00","4.00","","0.00"
"3375388","60.00","8.00","15.00","","0.00"
"3375399","89.00","5.00","9.00","","0.00"
"3375401","52.00","9.00","15.00","","0.00"
"3375416","79.00","5.00","10.00","","0.00"
"3375425","63.00","7.00","6.00","","0.00"
"3375444","101.00","2.00","14.00","","0.00"
"3375446","59.00","5.00","5.00","","0.00"
"3375452","76.00","6.00","2.00","","0.00"
"3375472","49.00","2.00","4.00","","0.00"
"3375476","68.00","3.00","9.00","","0.00"
"3375477","98.00","2.00","7.00","","0.00"
"3375492","35.00","10.00","3.00","","0.00"
"3375504","80.00","10.00","7.00","","0.00"
"3375551","50.00","10.00","2.00","","0.00"
"3375587","49.00","8.00","8.00","","0.00"
"3375589","65.00","5.00","13.00","","0.00"
"3375598","65.00","10.00","2.00","","0.00"
"3375616","52.00","9.00","15.00","","0.00"
"3375621","52.00","10.00","10.00","","0.00"
"3375626","85.00","10.00","5.00","","0.00"
"3375633","92.00","5.00","9.00","","0.00"
"3375665","42.00","2.00","13.00","","0.00"
"3375687","27.00","9.00","3.00","","0.00"
"3375714","28.00","3.00","4.00","","0.00"
"3375721","48.00","8.00","2.00","","0.00"
"3375753","68.00","7.00","13.00","","0.00"
"3375755","96.00","2.00","15.00","","0.00"
"3375768","74.00","3.00","7.00","","0.00"
"3375795","73.00","4.00","5.00","","0.00"
"3375798","98.00","9.00","12.00","","0.00"
"3375810","73.00","10.00","14.00","","0.00"
"3375830","50.00","3.00","5.00","","0.00"
"3375832","34.00","9.00","4.00","","0.00"
"3375857","53.00","10.00","5.00","","0.00"
"3375862","63.00","10.00","13.00","","0.00"
"3375876","82.00","6.00","2.00","","0.00"
"3375890","98.00","6.00","2.00","","0.00"
"3375934","36.00","2.00","3.00","","0.00"
"3375938","27.00","6.00","5.00","","0.00"
"3375939","84.00","8.00","2.00","","0.00"
"3375947","72.00","10.00","4.00","","0.00"
"3375959","45.00","2.00","4.00","","0.00"
"3375967","85.00","8.00","15.00","","0.00"
"3375982","98.00","9.00","12.00","","0.00"
"3375989","47.00","3.00","7.00","","0.00"
"3375991","83.00","4.00","14.00","","0.00"
"3376001","87.00","4.00","13.00","","0.00"
"3376005","48.00","2.00","13.00","","0.00"
"3376034","31.00","3.00","7.00","","0.00"
"3376063","59.00","6.00","7.00","","0.00"
"3376064","74.00","4.00","2.00","","0.00"
"3376072","102.00","8.00","8.00","","0.00"
"3376085","29.00","9.00","3.00","","0.00"
"3376102","65.00","8.00","7.00","","0.00"
"3376159","47.00","5.00","15.00","","0.00"
"3376163","98.00","3.00","11.00","","0.00"
"3376172","84.00","3.00","5.00","","0.00"
"3376184","72.00","7.00","6.00","","0.00"
"3376185","82.00","6.00","13.00","","0.00"
"3376187","81.00","4.00","11.00","","0.00"
"3376209","76.00","7.00","6.00","","0.00"
"3376242","90.00","7.00","11.00","","0.00"
"3376249","101.00","10.00","12.00","","0.00"
"3376253","77.00","2.00","9.00","","0.00"
"3376263","43.00","10.00","3.00","","0.00"
"3376281","97.00","9.00","3.00","","0.00"
"3376288","34.00","7.00","11.00","","0.00"
"3376316","111.00","9.00","13.00","","0.00"
"3376336","92.00","6.00","9.00","","0.00"
"3376355","35.00","10.00","10.00","","0.00"
"3376362","48.00","5.00","13.00","","0.00"
"3376376","85.00","5.00","10.00","","0.00"
"3376377","79.00","10.00","8.00","","0.00"
"3376378","84.00","2.00","8.00","","0.00"
"3376398","25.00","2.00","5.00","","0.00"
"3376441","89.00","8.00","13.00","","0.00"
"3376452","75.00","6.00","8.00","","0.00"
"3376461","97.00","10.00","4.00","","0.00"
"3376462","40.00","10.00","2.00","","0.00"
"3376479","87.00","10.00","6.00","","0.00"
"3376484","79.00","8.00","2.00","","0.00"
"3376507","58.00","8.00","13.00","","0.00"
"3376508","27.00","10.00","2.00","","0.00"
"3376517","74.00","4.00","7.00","","0.00"
"3376525","62.00","4.00","11.00","","0.00"
"3376526","34.00","6.00","2.00","","0.00"
"3376532","81.00","9.00","14.00","","0.00"
"3376538","96.00","9.00","10.00","","0.00"
"3376544","76.00","10.00","13.00","","0.00"
"3376572","64.00","7.00","15.00","","0.00"
"3376580","79.00","6.00","15.00","","0.00"
"3376609","86.00","3.00","7.00","","0.00"
"3376613","77.00","4.00","10.00","","0.00"
"3376616","97.00","2.00","9.00","","0.00"
"3376622","50.00","7.00","13.00","","0.00"
"3376627","88.00","6.00","11.00","","0.00"
"3376645","91.00","6.00","13.00","","0.00"
"3376658","68.00","9.00","4.00","","0.00"
"3376662","104.00","9.00","7.00","","0.00"
"3376700","47.00","4.00","9.00","","0.00"
"3376720","107.00","4.00","15.00","","0.00"
"3376750","102.00","5.00","8.00","","0.00"
"3376759","97.00","6.00","8.00","","0.00"
"3376760","30.00","5.00","4.00","","0.00"
"3376774","61.00","7.00","5.00","","0.00"
"3376834","85.00","5.00","3.00","","0.00"
"3376846","75.00","4.00","6.00","","0.00"
"3376858","44.00","9.00","10.00","","0.00"
"3376887","46.00","4.00","3.00","","0.00"
"3376900","45.00","8.00","14.00","","0.00"
"3376907","66.00","9.00","4.00","","0.00"
"3376917","86.00","8.00","6.00","","0.00"
"3376961","71.00","3.00","11.00","","0.00"
"3376994","70.00","7.00","8.00","","0.00"
"3377020","105.00","9.00","7.00","","0.00"
"3377030","39.00","10.00","9.00","","0.00"
"3377039","34.00","2.00","8.00","","0.00"
"3377079","63.00","3.00","2.00","","0.00"
"3377103","35.00","2.00","13.00","","0.00"
"3377105","82.00","6.00","11.00","","0.00"
"3377142","94.00","5.00","13.00","","0.00"
"3377165","55.00","9.00","4.00","","0.00"
"3377192","76.00","9.00","9.00","","0.00"
"3377197","61.00","7.00","15.00","","0.00"
"3377219","51.00","9.00","13.00","","0.00"
"3377241","35.00","4.00","9.00","","0.00"
"3377251","39.00","9.00","8.00","","0.00"
"3377259","83.00","2.00","9.00","","0.00"
"3377260","33.00","2.00","12.00","","0.00"
"3377272","94.00","9.00","15.00","","0.00"
"3377276","36.00","6.00","12.00","","0.00"
"3377284","108.00","7.00","11.00","","0.00"
"3377286","74.00","8.00","5.00","","0.00"
"3377294","94.00","9.00","8.00","","0.00"
"3377337","40.00","6.00","15.00","","0.00"
"3377345","53.00","3.00","6.00","","0.00"
"3377347","55.00","4.00","11.00","","0.00"
"3377401","24.00","4.00","4.00","","0.00"
"3377431","29.00","10.00","4.00","","0.00"
"3377435","37.00","7.00","8.00","","0.00"
"3377455","95.00","3.00","11.00","","0.00"
"3377478","68.00","8.00","7.00","","0.00"
"3377492","79.00","4.00","15.00","","0.00"
"3377495","80.00","5.00","10.00","","0.00"
"3377503","70.00","6.00","7.00","","0.00"
"3377542","75.00","8.00","9.00","","0.00"
"3377560","66.00","10.00","8.00","","0.00"
"3377576","81.00","10.00","11.00","","0.00"
"3377598","95.00","2.00","10.00","","0.00"
"3377622","28.00","5.00","3.00","","0.00"
"3377641","86.00","4.00","14.00","","0.00"
"3377653","47.00","3.00","7.00","","0.00"
"3377658","100.00","10.00","10.00","","0.00"
"3377665","98.00","7.00","6.00","","0.00"
"3377667","50.00","10.00","6.00","","0.00"
"3377688","103.00","5.00","14.00","","0.00"
"3377722","41.00","4.00","8.00","","0.00"
"3377729","65.00","7.00","5.00","","0.00"
"3377730","80.00","2.00","5.00","","0.00"
"3377754","66.00","9.00","6.00","","0.00"
"3377759","84.00","8.00","12.00","","0.00"
"3377771","88.00","10.00","15.00","","0.00"
"3377788","87.00","2.00","13.00","","0.00"
"3377789","89.00","7.00","14.00","","0.00"
"3377794","88.00","9.00","10.00","","0.00"
"3377826","81.00","7.00","9.00","","0.00"
"3377827","43.00","10.00","2.00","","0.00"
"3377828","71.00","8.00","5.00","","0.00"
"3377862","35.00","7.00","4.00","","0.00"
"3377870","53.00","10.00","14.00","","0.00"
"3377887","93.00","9.00","3.00","","0.00"
"3377896","61.00","9.00","4.00","","0.00"
"3377931","65.00","7.00","3.00","","0.00"
"3377947","76.00","3.00","4.00","","0.00"
"3377952","79.00","9.00","6.00","","0.00"
"3377961","99.00","8.00","5.00","","0.00"
"3377974","108.00","7.00","11.00","","0.00"
"3377999","27.00","4.00","5.00","","0.00"
"3378002","94.00","2.00","14.00","","0.00"
"3378029","32.00","3.00","13.00","","0.00"
"3378035","36.00","7.00","5.00","","0.00"
"3378038","94.00","5.00","15.00","","0.00"
"3378043","86.00","9.00","5.00","","0.00"
"3378056","61.00","5.00","2.00","","0.00"
"3378059","64.00","2.00","10.00","","0.00"
"3378062","51.00","5.00","4.00","","0.00"
"3378068","71.00","2.00","12.00","","0.00"
"3378087","87.00","3.00","5.00","","0.00"
"3378109","41.00","8.00","5.00","","0.00"
"3378115","76.00","9.00","12.00","","0.00"
"3378122","50.00","4.00","6.00","","0.00"
"3378127","86.00","4.00","6.00","","0.00"
"3378219","41.00","3.00","4.00","","0.00"
"3378223","72.00","4.00","7.00","","0.00"
"3378237","104.00","10.00","5.00","","0.00"
"3378261","39.00","4.00","9.00","","0.00"
"3378278","71.00","9.00","4.00","","0.00"
"3378284","63.00","10.00","7.00","","0.00"
"3378293","31.00","8.00","2.00","","0.00"
"3378317","88.00","3.00","11.00","","0.00"
"3378370","30.00","10.00","3.00","","0.00"
"3378412","83.00","5.00","15.00","","0.00"
"3378418","72.00","7.00","6.00","","0.00"
"3378439","47.00","6.00","7.00","","0.00"
"3378447","55.00","3.00","11.00","","0.00"
"3378459","66.00","8.00","3.00","","0.00"
"3378462","90.00","9.00","4.00","","0.00"
"3378463","86.00","5.00","4.00","","0.00"
"3378467","54.00","9.00","15.00","","0.00"
"3378470","88.00","2.00","7.00","","0.00"
"3378503","40.00","8.00","3.00","","0.00"
"3378507","48.00","7.00","12.00","","0.00"
"3378514","90.00","8.00","9.00","","0.00"
"3378516","46.00","9.00","5.00","","0.00"
"3378521","46.00","10.00","9.00","","0.00"
"3378524","45.00","10.00","12.00","","0.00"
"3378526","58.00","3.00","6.00","","0.00"
"3378583","60.00","3.00","11.00","","0.00"
"3378587","91.00","2.00","13.00","","0.00"
"3378607","68.00","8.00","13.00","","0.00"
"3378611","72.00","8.00","12.00","","0.00"
"3378615","88.00","8.00","4.00","","0.00"
"3378621","45.00","2.00","8.00","","0.00"
"3378634","38.00","7.00","9.00","","0.00"
"3378640","98.00","6.00","11.00","","0.00"
"3378658","56.00","6.00","2.00","","0.00"
"3378676","79.00","4.00","7.00","","0.00"
"3378684","61.00","9.00","8.00","","0.00"
"3378691","53.00","8.00","12.00","","0.00"
"3378705","48.00","10.00","7.00","","0.00"
"3378743","66.00","3.00","5.00","","0.00"
"3378747","51.00","8.00","12.00","","0.00"
"3378759","53.00","10.00","12.00","","0.00"
"3378790","89.00","5.00","14.00","","0.00"
"3378800","58.00","8.00","11.00","","0.00"
"3378807","33.00","4.00","8.00","","0.00"
"3378812","75.00","10.00","12.00","","0.00"
"3378828","102.00","9.00","4.00","","0.00"
"3378829","82.00","10.00","10.00","","0.00"
"3378832","96.00","10.00","4.00","","0.00"
"3378839","101.00","4.00","9.00","","0.00"
"3378851","80.00","9.00","15.00","","0.00"
"3378859","102.00","9.00","14.00","","0.00"
"3378888","72.00","9.00","4.00","","0.00"
"3378908","96.00","6.00","14.00","","0.00"
"3378923","104.00","4.00","10.00","","0.00"
"3378927","67.00","4.00","15.00","","0.00"
"3378958","74.00","7.00","4.00","","0.00"
"3378968","35.00","3.00","5.00","","0.00"
"3378971","93.00","9.00","6.00","","0.00"
"3378976","73.00","2.00","10.00","","0.00"
"3378990","74.00","4.00","9.00","","0.00"
"3379002","47.00","7.00","6.00","","0.00"
"3379005","43.00","10.00","8.00","","0.00"
"3379008","31.00","7.00","5.00","","0.00"
"3379032","99.00","2.00","9.00","","0.00"
"3379035","63.00","10.00","4.00","","0.00"
